id,name-form,type_1,type_2,data_species,data_height,data_weight,ability,training_catch_rate,training_base_exp,training_growth_rate,breeding_gender_male,breeding_gender_female,stats_hp,stats_attack,stats_defense,stats_sp_atk,stats_sp_def,stats_speed,stats_total,img
7840,Kommo-o-Kommo-o,Dragon,Fighting,Scaly Pokémon,1.6,78.2,Bulletproof,45,270,Slow,50% male,50% female,75,110,125,100,105,85,600,https://img.pokemondb.net/artwork/large/kommo-o.jpg
7850,Tapu Koko-Tapu Koko,Electric,Fairy,Land Spirit Pokémon,1.8,20.5,Electric Surge,3,257,Slow,Genderless,Genderless,70,115,85,95,75,130,570,https://img.pokemondb.net/artwork/large/tapu-koko.jpg
7860,Tapu Lele-Tapu Lele,Psychic,Fairy,Land Spirit Pokémon,1.2,18.6,Psychic Surge,3,257,Slow,Genderless,Genderless,70,85,75,130,115,95,570,https://img.pokemondb.net/artwork/large/tapu-lele.jpg
7870,Tapu Bulu-Tapu Bulu,Grass,Fairy,Land Spirit Pokémon,1.9,45.5,Grassy Surge,3,257,Slow,Genderless,Genderless,70,130,115,85,95,75,570,https://img.pokemondb.net/artwork/large/tapu-bulu.jpg
7880,Tapu Fini-Tapu Fini,Water,Fairy,Land Spirit Pokémon,1.3,21.2,Misty Surge,3,257,Slow,Genderless,Genderless,70,75,115,95,130,85,570,https://img.pokemondb.net/artwork/large/tapu-fini.jpg
7890,Cosmog-Cosmog,Psychic,-,Nebula Pokémon,0.2,0.1,Unaware,45,40,Slow,Genderless,Genderless,43,29,31,29,31,37,200,https://img.pokemondb.net/artwork/large/cosmog.jpg
7900,Cosmoem-Cosmoem,Psychic,-,Protostar Pokémon,0.1,999.9,Sturdy,45,140,Slow,Genderless,Genderless,43,29,131,29,131,37,400,https://img.pokemondb.net/artwork/large/cosmoem.jpg
7910,Solgaleo-Solgaleo,Psychic,Steel,Sunne Pokémon,3.4,230.0,Full Metal Body,45,306,Slow,Genderless,Genderless,137,137,107,113,89,97,680,https://img.pokemondb.net/artwork/large/solgaleo.jpg
7920,Lunala-Lunala,Psychic,Ghost,Moone Pokémon,4.0,120.0,Shadow Shield,45,306,Slow,Genderless,Genderless,137,113,89,137,107,97,680,https://img.pokemondb.net/artwork/large/lunala.jpg
7930,Nihilego-Nihilego,Rock,Poison,Parasite Pokémon,1.2,55.5,Beast Boost,45,257,Slow,Genderless,Genderless,109,53,47,127,131,103,570,https://img.pokemondb.net/artwork/large/nihilego.jpg
7940,Buzzwole-Buzzwole,Bug,Fighting,Swollen Pokémon,2.4,333.6,Beast Boost,45,257,Slow,Genderless,Genderless,107,139,139,53,53,79,570,https://img.pokemondb.net/artwork/large/buzzwole.jpg
7950,Pheromosa-Pheromosa,Bug,Fighting,Lissome Pokémon,1.8,25.0,Beast Boost,45,257,Slow,Genderless,Genderless,71,137,37,137,37,151,570,https://img.pokemondb.net/artwork/large/pheromosa.jpg
7960,Xurkitree-Xurkitree,Electric,-,Glowing Pokémon,3.8,100.0,Beast Boost,45,257,Slow,Genderless,Genderless,83,89,71,173,71,83,570,https://img.pokemondb.net/artwork/large/xurkitree.jpg
7970,Celesteela-Celesteela,Steel,Flying,Launch Pokémon,9.2,999.9,Beast Boost,45,257,Slow,Genderless,Genderless,97,101,103,107,101,61,570,https://img.pokemondb.net/artwork/large/celesteela.jpg
7980,Kartana-Kartana,Grass,Steel,Drawn Sword Pokémon,0.3,0.1,Beast Boost,45,257,Slow,Genderless,Genderless,59,181,131,59,31,109,570,https://img.pokemondb.net/artwork/large/kartana.jpg
7990,Guzzlord-Guzzlord,Dark,Dragon,Junkivore Pokémon,5.5,888.0,Beast Boost,45,257,Slow,Genderless,Genderless,223,101,53,97,53,43,570,https://img.pokemondb.net/artwork/large/guzzlord.jpg
8000,Necrozma-Necrozma,Psychic,-,Prism Pokémon,2.4,230.0,Prism Armor,255,270,Slow,Genderless,Genderless,97,107,101,127,89,79,600,https://img.pokemondb.net/artwork/large/necrozma.jpg
8001,Necrozma-Dusk Mane Necrozma,Psychic,-,Prism Pokémon,3.8,460.0,Prism Armor,3,306,Slow,Genderless,Genderless,97,157,127,113,109,77,680,https://img.pokemondb.net/artwork/large/necrozma-dusk-mane.jpg
8002,Necrozma-Dawn Wings Necrozma,Psychic,-,Prism Pokémon,4.2,350.0,Prism Armor,3,306,Slow,Genderless,Genderless,97,113,109,157,127,77,680,https://img.pokemondb.net/artwork/large/necrozma-dawn-wings.jpg
8003,Necrozma-Ultra Necrozma,Psychic,-,Prism Pokémon,7.5,230.0,Neuroforce,3,339,Slow,Genderless,Genderless,97,167,97,167,97,129,754,https://img.pokemondb.net/artwork/large/necrozma-ultra.jpg
8010,Magearna-Magearna,Steel,Fairy,Artificial Pokémon,1.0,80.5,Soul-Heart,3,270,Slow,Genderless,Genderless,80,95,115,130,115,65,600,https://img.pokemondb.net/artwork/large/magearna.jpg
8020,Marshadow-Marshadow,Fighting,Ghost,Gloomdweller Pokémon,0.7,22.2,Technician,3,270,Slow,Genderless,Genderless,90,125,80,90,90,125,600,https://img.pokemondb.net/artwork/large/marshadow.jpg
8030,Poipole-Poipole,Poison,-,Poison Pin Pokémon,0.6,1.8,Beast Boost,45,189,Slow,Genderless,Genderless,67,73,67,73,67,73,420,https://img.pokemondb.net/artwork/large/poipole.jpg
8040,Naganadel-Naganadel,Poison,Dragon,Poison Pin Pokémon,3.6,150.0,Beast Boost,45,243,Slow,Genderless,Genderless,73,73,73,127,73,121,540,https://img.pokemondb.net/artwork/large/naganadel.jpg
8050,Stakataka-Stakataka,Rock,Steel,Rampart Pokémon,5.5,820.0,Beast Boost,30,257,Slow,Genderless,Genderless,61,131,211,53,101,13,570,https://img.pokemondb.net/artwork/large/stakataka.jpg
8060,Blacephalon-Blacephalon,Fire,Ghost,Fireworks Pokémon,1.8,13.0,Beast Boost,30,257,Slow,Genderless,Genderless,53,127,53,151,79,107,570,https://img.pokemondb.net/artwork/large/blacephalon.jpg
8070,Zeraora-Zeraora,Electric,-,Thunderclap Pokémon,1.5,44.5,Volt Absorb,3,270,Slow,Genderless,Genderless,88,112,75,102,80,143,600,https://img.pokemondb.net/artwork/large/zeraora.jpg
8080,Meltan-Meltan,Steel,-,Hex Nut Pokémon,0.2,8.0,Magnet Pull,3,150,Slow,Genderless,Genderless,46,65,65,55,35,34,300,https://img.pokemondb.net/artwork/large/meltan.jpg
8090,Melmetal-Melmetal,Steel,-,Hex Nut Pokémon,2.5,800.0,Iron Fist,3,300,Slow,Genderless,Genderless,135,143,143,80,65,34,600,https://img.pokemondb.net/artwork/large/melmetal.jpg
8100,Grookey-Grookey,Grass,-,Chimp Pokémon,0.3,5.0,Overgrow,45,62,Medium Slow,87.5% male,12.5% female,50,65,50,40,40,65,310,https://img.pokemondb.net/artwork/large/grookey.jpg
8110,Thwackey-Thwackey,Grass,-,Beat Pokémon,0.7,14.0,Overgrow,45,147,Medium Slow,87.5% male,12.5% female,70,85,70,55,60,80,420,https://img.pokemondb.net/artwork/large/thwackey.jpg
8120,Rillaboom-Rillaboom,Grass,-,Drummer Pokémon,2.1,90.0,Overgrow,45,265,Medium Slow,87.5% male,12.5% female,100,125,90,60,70,85,530,https://img.pokemondb.net/artwork/large/rillaboom.jpg
8130,Scorbunny-Scorbunny,Fire,-,Rabbit Pokémon,0.3,4.5,Blaze,45,62,Medium Slow,87.5% male,12.5% female,50,71,40,40,40,69,310,https://img.pokemondb.net/artwork/large/scorbunny.jpg
8140,Raboot-Raboot,Fire,-,Rabbit Pokémon,0.6,9.0,Blaze,45,147,Medium Slow,87.5% male,12.5% female,65,86,60,55,60,94,420,https://img.pokemondb.net/artwork/large/raboot.jpg
8150,Cinderace-Cinderace,Fire,-,Striker Pokémon,1.4,33.0,Blaze,45,265,Medium Slow,87.5% male,12.5% female,80,116,75,65,75,119,530,https://img.pokemondb.net/artwork/large/cinderace.jpg
8160,Sobble-Sobble,Water,-,Water Lizard Pokémon,0.3,4.0,Torrent,45,62,Medium Slow,87.5% male,12.5% female,50,40,40,70,40,70,310,https://img.pokemondb.net/artwork/large/sobble.jpg
8170,Drizzile-Drizzile,Water,-,Water lizard Pokémon,0.7,11.5,Torrent,45,147,Medium Slow,87.5% male,12.5% female,65,60,55,95,55,90,420,https://img.pokemondb.net/artwork/large/drizzile.jpg
8180,Inteleon-Inteleon,Water,-,Secret Agent Pokémon,1.9,45.2,Torrent,45,265,Medium Slow,87.5% male,12.5% female,70,85,65,125,65,120,530,https://img.pokemondb.net/artwork/large/inteleon.jpg
8190,Skwovet-Skwovet,Normal,-,Cheeky Pokémon,0.3,2.5,Cheek Pouch,255,55,Medium Fast,50% male,50% female,70,55,55,35,35,25,275,https://img.pokemondb.net/artwork/large/skwovet.jpg
8200,Greedent-Greedent,Normal,-,Greedy Pokémon,0.6,6.0,Cheek Pouch,90,161,Medium Fast,50% male,50% female,120,95,95,55,75,20,460,https://img.pokemondb.net/artwork/large/greedent.jpg
8210,Rookidee-Rookidee,Flying,-,Tiny Bird Pokémon,0.2,1.8,Keen Eye,255,49,Medium Slow,50% male,50% female,38,47,35,33,35,57,245,https://img.pokemondb.net/artwork/large/rookidee.jpg
8220,Corvisquire-Corvisquire,Flying,-,Raven Pokémon,0.8,16.0,Keen Eye,120,128,Medium Slow,50% male,50% female,68,67,55,43,55,77,365,https://img.pokemondb.net/artwork/large/corvisquire.jpg
8230,Corviknight-Corviknight,Flying,Steel,Raven Pokémon,2.2,75.0,Pressure,45,248,Medium Slow,50% male,50% female,98,87,105,53,85,67,495,https://img.pokemondb.net/artwork/large/corviknight.jpg
8240,Blipbug-Blipbug,Bug,-,Larva Pokémon,0.4,8.0,Swarm,255,36,Medium Fast,50% male,50% female,25,20,20,25,45,45,180,https://img.pokemondb.net/artwork/large/blipbug.jpg
8250,Dottler-Dottler,Bug,Psychic,Radome Pokémon,0.4,19.5,Swarm,120,117,Medium Fast,50% male,50% female,50,35,80,50,90,30,335,https://img.pokemondb.net/artwork/large/dottler.jpg
8260,Orbeetle-Orbeetle,Bug,Psychic,Seven Spot Pokémon,0.4,40.8,Swarm,45,253,Medium Fast,50% male,50% female,60,45,110,80,120,90,505,https://img.pokemondb.net/artwork/large/orbeetle.jpg
8270,Nickit-Nickit,Dark,-,Fox Pokémon,0.6,8.9,Run Away,255,49,Fast,50% male,50% female,40,28,28,47,52,50,245,https://img.pokemondb.net/artwork/large/nickit.jpg
8280,Thievul-Thievul,Dark,-,Fox Pokémon,1.2,19.9,Run Away,127,159,Fast,50% male,50% female,70,58,58,87,92,90,455,https://img.pokemondb.net/artwork/large/thievul.jpg
8290,Gossifleur-Gossifleur,Grass,-,Flowering Pokémon,0.4,2.2,Cotton Down,190,50,Medium Fast,50% male,50% female,40,40,60,40,60,10,250,https://img.pokemondb.net/artwork/large/gossifleur.jpg
8300,Eldegoss-Eldegoss,Grass,-,Cotton Bloom Pokémon,0.5,2.5,Cotton Down,75,161,Medium Fast,50% male,50% female,60,50,90,80,120,60,460,https://img.pokemondb.net/artwork/large/eldegoss.jpg
8310,Wooloo-Wooloo,Normal,-,Sheep Pokémon,0.6,6.0,Fluffy,255,122,Medium Fast,50% male,50% female,42,40,55,40,45,48,270,https://img.pokemondb.net/artwork/large/wooloo.jpg
8320,Dubwool-Dubwool,Normal,-,Sheep Pokémon,1.3,43.0,Fluffy,127,172,Medium Fast,50% male,50% female,72,80,100,60,90,88,490,https://img.pokemondb.net/artwork/large/dubwool.jpg
8330,Chewtle-Chewtle,Water,-,Snapping Pokémon,0.3,8.5,Strong Jaw,255,57,Medium Fast,50% male,50% female,50,64,50,38,38,44,284,https://img.pokemondb.net/artwork/large/chewtle.jpg
8340,Drednaw-Drednaw,Water,Rock,Bite Pokémon,1.0,115.5,Strong Jaw,75,170,Medium Fast,50% male,50% female,90,115,90,48,68,74,485,https://img.pokemondb.net/artwork/large/drednaw.jpg
8350,Yamper-Yamper,Electric,-,Puppy Pokémon,0.3,13.5,Ball Fetch,255,54,Fast,50% male,50% female,59,45,50,40,50,26,270,https://img.pokemondb.net/artwork/large/yamper.jpg
8360,Boltund-Boltund,Electric,-,Dog Pokémon,1.0,34.0,Strong Jaw,45,172,Fast,50% male,50% female,69,90,60,90,60,121,490,https://img.pokemondb.net/artwork/large/boltund.jpg
8370,Rolycoly-Rolycoly,Rock,-,Coal Pokémon,0.3,12.0,Steam Engine,255,48,Medium Slow,50% male,50% female,30,40,50,40,50,30,240,https://img.pokemondb.net/artwork/large/rolycoly.jpg
8380,Carkol-Carkol,Rock,Fire,Coal Pokémon,1.1,78.0,Steam Engine,120,144,Medium Slow,50% male,50% female,80,60,90,60,70,50,410,https://img.pokemondb.net/artwork/large/carkol.jpg
8390,Coalossal-Coalossal,Rock,Fire,Coal Pokémon,2.8,310.5,Steam Engine,45,255,Medium Slow,50% male,50% female,110,80,120,80,90,30,510,https://img.pokemondb.net/artwork/large/coalossal.jpg
8400,Applin-Applin,Grass,Dragon,Apple Core Pokémon,0.2,0.5,Ripen,255,52,Erratic,50% male,50% female,40,40,80,40,40,20,260,https://img.pokemondb.net/artwork/large/applin.jpg
8410,Flapple-Flapple,Grass,Dragon,Apple Wing Pokémon,0.3,1.0,Ripen,45,170,Erratic,50% male,50% female,70,110,80,95,60,70,485,https://img.pokemondb.net/artwork/large/flapple.jpg
8420,Appletun-Appletun,Grass,Dragon,Apple Nectar Pokémon,0.4,13.0,Ripen,45,170,Erratic,50% male,50% female,110,85,80,100,80,30,485,https://img.pokemondb.net/artwork/large/appletun.jpg
8430,Silicobra-Silicobra,Ground,-,Sand Snake Pokémon,2.2,7.6,Sand Spit,255,63,Medium Fast,50% male,50% female,52,57,75,35,50,46,315,https://img.pokemondb.net/artwork/large/silicobra.jpg
8440,Sandaconda-Sandaconda,Ground,-,Sand Snake Pokémon,3.8,65.5,Sand Spit,120,179,Medium Fast,50% male,50% female,72,107,125,65,70,71,510,https://img.pokemondb.net/artwork/large/sandaconda.jpg
8450,Cramorant-Cramorant,Flying,Water,Gulp Pokémon,0.8,18.0,Gulp Missile,45,166,Medium Fast,50% male,50% female,70,85,55,85,95,85,475,https://img.pokemondb.net/artwork/large/cramorant.jpg
8460,Arrokuda-Arrokuda,Water,-,Rush Pokémon,0.5,1.0,Swift Swim,255,56,Slow,50% male,50% female,41,63,40,40,30,66,280,https://img.pokemondb.net/artwork/large/arrokuda.jpg
8470,Barraskewda-Barraskewda,Water,-,Skewer Pokémon,1.3,30.0,Swift Swim,60,172,Slow,50% male,50% female,61,123,60,60,50,136,490,https://img.pokemondb.net/artwork/large/barraskewda.jpg
8480,Toxel-Toxel,Electric,Poison,Baby Pokémon,0.4,11.0,Rattled,75,48,Medium Slow,50% male,50% female,40,38,35,54,35,40,242,https://img.pokemondb.net/artwork/large/toxel.jpg
8490,Toxtricity-Amped Form,Electric,Poison,Punk Pokémon,1.6,40.0,Punk Rock,45,176,Medium Slow,50% male,50% female,75,98,70,114,70,75,502,https://img.pokemondb.net/artwork/large/toxtricity-amped.jpg
8491,Toxtricity-Low Key Form,Electric,Poison,Punk Pokémon,1.6,40.0,Punk Rock,45,176,Medium Slow,50% male,50% female,75,98,70,114,70,75,502,https://img.pokemondb.net/artwork/large/toxtricity-low-key.jpg
8500,Sizzlipede-Sizzlipede,Fire,Bug,Radiator Pokémon,0.7,1.0,Flash Fire,190,61,Medium Fast,50% male,50% female,50,65,45,50,50,45,305,https://img.pokemondb.net/artwork/large/sizzlipede.jpg
8510,Centiskorch-Centiskorch,Fire,Bug,Radiator Pokémon,3.0,120.0,Flash Fire,75,184,Medium Fast,50% male,50% female,100,115,65,90,90,65,525,https://img.pokemondb.net/artwork/large/centiskorch.jpg
8520,Clobbopus-Clobbopus,Fighting,-,Tantrum Pokémon,0.6,4.0,Limber,180,62,Medium Slow,50% male,50% female,50,68,60,50,50,32,310,https://img.pokemondb.net/artwork/large/clobbopus.jpg
8530,Grapploct-Grapploct,Fighting,-,Tantrum Pokémon,1.6,39.0,Limber,45,168,Medium Slow,50% male,50% female,80,118,90,70,80,42,480,https://img.pokemondb.net/artwork/large/grapploct.jpg
8540,Sinistea-Sinistea,Ghost,-,Black Tea Pokémon,0.1,0.2,Weak Armor,120,62,Medium Fast,Genderless,Genderless,40,45,45,74,54,50,308,https://img.pokemondb.net/artwork/large/sinistea.jpg
8550,Polteageist-Polteageist,Ghost,-,Black Tea Pokémon,0.2,0.4,Weak Armor,60,178,Medium Fast,Genderless,Genderless,60,65,65,134,114,70,508,https://img.pokemondb.net/artwork/large/polteageist.jpg
8560,Hatenna-Hatenna,Psychic,-,Calm Pokémon,0.4,3.4,Healer,235,53,Slow,0% male,100% female,42,30,45,56,53,39,265,https://img.pokemondb.net/artwork/large/hatenna.jpg
8570,Hattrem-Hattrem,Psychic,-,Serene Pokémon,0.6,4.8,Healer,120,130,Slow,0% male,100% female,57,40,65,86,73,49,370,https://img.pokemondb.net/artwork/large/hattrem.jpg
8580,Hatterene-Hatterene,Psychic,Fairy,Silent Pokémon,2.1,5.0,Healer,45,255,Slow,0% male,100% female,57,90,95,136,103,29,510,https://img.pokemondb.net/artwork/large/hatterene.jpg
8590,Impidimp-Impidimp,Dark,Fairy,Wily Pokémon,0.4,5.5,Prankster,255,53,Medium Fast,100% male,0% female,45,45,30,55,40,50,265,https://img.pokemondb.net/artwork/large/impidimp.jpg
8600,Morgrem-Morgrem,Dark,Fairy,Devious Pokémon,0.8,12.5,Prankster,120,130,Medium Fast,100% male,0% female,65,60,45,75,55,70,370,https://img.pokemondb.net/artwork/large/morgrem.jpg
8610,Grimmsnarl-Grimmsnarl,Dark,Fairy,Bulk Up Pokémon,1.5,61.0,Prankster,45,255,Medium Fast,100% male,0% female,95,120,65,95,75,60,510,https://img.pokemondb.net/artwork/large/grimmsnarl.jpg
8620,Obstagoon-Obstagoon,Dark,Normal,Blocking Pokémon,1.6,46.0,Reckless,45,260,Medium Fast,50% male,50% female,93,90,101,60,81,95,520,https://img.pokemondb.net/artwork/large/obstagoon.jpg
8630,Perrserker-Perrserker,Steel,-,Viking Pokémon,0.8,28.0,Battle Armor,90,154,Medium Fast,50% male,50% female,70,110,100,50,60,50,440,https://img.pokemondb.net/artwork/large/perrserker.jpg
8640,Cursola-Cursola,Ghost,-,Coral Pokémon,1.0,0.4,Weak Armor,30,179,Fast,25% male,75% female,60,95,50,145,130,30,510,https://img.pokemondb.net/artwork/large/cursola.jpg
8650,Sirfetch'd-Sirfetch'd,Fighting,-,Wild Duck Pokémon,0.8,117.0,Steadfast,45,177,Medium Fast,50% male,50% female,62,135,95,68,82,65,507,https://img.pokemondb.net/artwork/large/sirfetchd.jpg
8660,Mr. Rime-Mr. Rime,Ice,Psychic,Comedian Pokémon,1.5,58.2,Tangled Feet,45,182,Medium Fast,50% male,50% female,80,85,75,110,100,70,520,https://img.pokemondb.net/artwork/large/mr-rime.jpg
8670,Runerigus-Runerigus,Ground,Ghost,Grudge Pokémon,1.6,66.6,Wandering Spirit,90,169,Medium Fast,50% male,50% female,58,95,145,50,105,30,483,https://img.pokemondb.net/artwork/large/runerigus.jpg
8680,Milcery-Milcery,Fairy,-,Cream Pokémon,0.2,0.3,Sweet Veil,200,54,Medium Fast,0% male,100% female,45,40,40,50,61,34,270,https://img.pokemondb.net/artwork/large/milcery.jpg
8690,Alcremie-Alcremie,Fairy,-,Cream Pokémon,0.3,0.5,Sweet Veil,100,173,Medium Fast,0% male,100% female,65,60,75,110,121,64,495,https://img.pokemondb.net/artwork/large/alcremie.jpg
8700,Falinks-Falinks,Fighting,-,Formation Pokémon,3.0,62.0,Battle Armor,45,165,Medium Fast,Genderless,Genderless,65,100,100,70,60,75,470,https://img.pokemondb.net/artwork/large/falinks.jpg
8710,Pincurchin-Pincurchin,Electric,-,Sea Urchin Pokémon,0.3,1.0,Lightning Rod,75,152,Medium Fast,50% male,50% female,48,101,95,91,85,15,435,https://img.pokemondb.net/artwork/large/pincurchin.jpg
8720,Snom-Snom,Ice,Bug,Worm Pokémon,0.3,3.8,Shield Dust,190,37,Medium Fast,50% male,50% female,30,25,35,45,30,20,185,https://img.pokemondb.net/artwork/large/snom.jpg
8730,Frosmoth-Frosmoth,Ice,Bug,Frost Moth Pokémon,1.3,42.0,Shield Dust,75,166,Medium Fast,50% male,50% female,70,65,60,125,90,65,475,https://img.pokemondb.net/artwork/large/frosmoth.jpg
8740,Stonjourner-Stonjourner,Rock,-,Big Rock Pokémon,2.5,520.0,Power Spot,60,165,Slow,50% male,50% female,100,125,135,20,20,70,470,https://img.pokemondb.net/artwork/large/stonjourner.jpg
8750,Eiscue-Ice Face,Ice,-,Penguin Pokémon,1.4,89.0,Ice Face,60,165,Slow,50% male,50% female,75,80,110,65,90,50,470,https://img.pokemondb.net/artwork/large/eiscue-ice.jpg
8751,Eiscue-Noice Face,Ice,-,Penguin Pokémon,1.4,89.0,Ice Face,—,165,Slow,—,—,75,80,70,65,50,130,470,https://img.pokemondb.net/artwork/large/eiscue-noice.jpg
8760,Indeedee-Male,Psychic,Normal,Emotion Pokémon,0.9,28.0,Inner Focus,30,166,Fast,100% male,0% female,60,65,55,105,95,95,475,https://img.pokemondb.net/artwork/large/indeedee-male.jpg
8761,Indeedee-Female,Psychic,Normal,Emotion Pokémon,0.9,28.0,Own Tempo,30,166,Fast,0% male,100% female,70,55,65,95,105,85,475,https://img.pokemondb.net/artwork/large/indeedee-female.jpg
8770,Morpeko-Full Belly Mode,Electric,Dark,Two-Sided Pokémon,0.3,3.0,Hunger Switch,180,153,Medium Fast,50% male,50% female,58,95,58,70,58,97,436,https://img.pokemondb.net/artwork/large/morpeko-full-belly.jpg
8771,Morpeko-Hangry Mode,Electric,Dark,Two-Sided Pokémon,0.3,3.0,Hunger Switch,—,153,Medium Fast,—,—,58,95,58,70,58,97,436,https://img.pokemondb.net/artwork/large/morpeko-hangry.jpg
8780,Cufant-Cufant,Steel,-,Copperderm Pokémon,1.2,100.0,Sheer Force,190,66,Medium Fast,50% male,50% female,72,80,49,40,49,40,330,https://img.pokemondb.net/artwork/large/cufant.jpg
8790,Copperajah-Copperajah,Steel,-,Copperderm Pokémon,3.0,650.0,Sheer Force,90,175,Medium Fast,50% male,50% female,122,130,69,80,69,30,500,https://img.pokemondb.net/artwork/large/copperajah.jpg
8800,Dracozolt-Dracozolt,Electric,Dragon,Fossil Pokémon,1.8,190.0,Volt Absorb,45,177,Slow,Genderless,Genderless,90,100,90,80,70,75,505,https://img.pokemondb.net/artwork/large/dracozolt.jpg
8810,Arctozolt-Arctozolt,Electric,Ice,Fossil Pokémon,2.3,150.0,Volt Absorb,45,177,Slow,Genderless,Genderless,90,100,90,90,80,55,505,https://img.pokemondb.net/artwork/large/arctozolt.jpg
8820,Dracovish-Dracovish,Water,Dragon,Fossil Pokémon,2.3,215.0,Water Absorb,45,177,Slow,Genderless,Genderless,90,90,100,70,80,75,505,https://img.pokemondb.net/artwork/large/dracovish.jpg
8830,Arctovish-Arctovish,Water,Ice,Fossil Pokémon,2.0,175.0,Water Absorb,45,177,Slow,Genderless,Genderless,90,90,100,80,90,55,505,https://img.pokemondb.net/artwork/large/arctovish.jpg
8840,Duraludon-Duraludon,Steel,Dragon,Alloy Pokémon,1.8,40.0,Light Metal,45,187,Medium Fast,50% male,50% female,70,95,115,120,50,85,535,https://img.pokemondb.net/artwork/large/duraludon.jpg
8850,Dreepy-Dreepy,Dragon,Ghost,Lingering Pokémon,0.5,2.0,Clear Body,45,54,Slow,50% male,50% female,28,60,30,40,30,82,270,https://img.pokemondb.net/artwork/large/dreepy.jpg
8860,Drakloak-Drakloak,Dragon,Ghost,Caretaker Pokémon,1.4,11.0,Clear Body,45,144,Slow,50% male,50% female,68,80,50,60,50,102,410,https://img.pokemondb.net/artwork/large/drakloak.jpg
8870,Dragapult-Dragapult,Dragon,Ghost,Stealth Pokémon,3.0,50.0,Clear Body,45,300,Slow,50% male,50% female,88,120,75,100,75,142,600,https://img.pokemondb.net/artwork/large/dragapult.jpg
8880,Zacian-Hero of Many Battles,Fairy,-,Warrior Pokémon,2.8,110.0,Intrepid Sword,10,335,Slow,Genderless,Genderless,92,130,115,80,115,138,670,https://img.pokemondb.net/artwork/large/zacian-hero.jpg
8881,Zacian-Crowned Sword,Fairy,-,Warrior Pokémon,2.8,355.0,Intrepid Sword,10,360,Slow,Genderless,Genderless,92,170,115,80,115,148,720,https://img.pokemondb.net/artwork/large/zacian-crowned.jpg
8890,Zamazenta-Hero of Many Battles,Fighting,-,Warrior Pokémon,2.9,210.0,Dauntless Shield,10,335,Slow,Genderless,Genderless,92,130,115,80,115,138,670,https://img.pokemondb.net/artwork/large/zamazenta-hero.jpg
8891,Zamazenta-Crowned Shield,Fighting,-,Warrior Pokémon,2.9,785.0,Dauntless Shield,10,360,Slow,Genderless,Genderless,92,130,145,80,145,128,720,https://img.pokemondb.net/artwork/large/zamazenta-crowned.jpg
8900,Eternatus-Eternatus,Poison,Dragon,Gigantic Pokémon,20.0,950.0,Pressure,255,345,Slow,Genderless,Genderless,140,85,95,145,95,130,690,https://img.pokemondb.net/artwork/large/eternatus.jpg
